"RelativePath","Size","SHA256","LastWriteTime"
"src\rkc\RKCCompiler.cpp","37","296C4AD90C8F252018A05D4E113F1427D51DC6464650BC868023D8B9BD586E70","2026-09-22 09:44:14"
"src\rkc\RKCDeep2Authority.cpp","43","C66BE546D5F5AA83CA1516C2BC5463490A69CCD0049A556F71C9981CB93E55C2","2026-09-22 09:44:14"
"src\rkc\RKCEmit.cpp","33","2C2D44103E18616D71AFC6AA6F5ED3257877AF9CECDAF890870B380ADACF5CD7","2026-09-22 09:44:14"
"src\rkc\RKCGapEngine.cpp","38","7B68D1912CCEFDBA4AAC2DBFF852BAE996FC9DB5F6F78B15DF25FAD8426A0ABD","2026-09-22 09:44:14"
"src\rkc\RKCMinimalSource.cpp","42","0748EFB79E37B6F0DD5286A47B5428015E5E8B9CD1890F399D92EC76820AE17E","2026-09-22 09:44:14"
"src\rkc\RKCModelInventory.cpp","43","89E973FEA52FBA262499C8D27DAADA79C57A5FFA4934611EBC45F661FF2055A2","2026-09-22 09:44:14"
"src\rkc\RKCNegativeKnowledge.cpp","46","0A7EAC6A511EBA4E71161D9E327C5AF06511B61225A7CDB3FE87FF4F991703DA","2026-09-22 09:44:14"
"src\rkc\RKCProductContext.cpp","43","110CEEFCB87A507E8D4392DB4C284870D642E64893B8C736BEEFF1618F75919B","2026-09-22 09:44:14"
"src\rkc\RKCRecipes.cpp","36","2D45F9708917D386BF44E2E36D5F5316D519DF2DA62A0BC02F3272C7FC0D97E5","2026-09-22 09:44:14"
"src\rkc\RKCSession.cpp","36","EC1CDA5A70C80C6A495C425988A24D334DD6FA817A045529FD7EDA6BBAE4C680","2026-09-22 09:44:14"
"src\rkc\RKCValidator.cpp","38","882885C201ACC2AD5C0B47A2378BD8D92782B3CDD24E8282C7F561B0F98F6B14","2026-09-22 09:44:14"
"src\rkc\RKCWorld.cpp","34","3E1ED04C9411121A3D4C2DC77C449838D75F06D7AAB6316E971CB2B33941BF8C","2026-09-22 09:44:14"
"src\rkc\rkc_code_world_cert.cpp","45","5BD7697E8FAE80EA37C1DFDFA86EB010ABEF0C823ABF2553164154428E3223A5","2026-09-22 09:37:54"
"src\rkc\RKC_C_ABI.cpp","35","6A159F2EA2ADEACAEB9350718EF94F7098C12D838D99CE4F168018BEF2AA2076","2026-09-22 09:44:14"
"src\rkc\rkc_deep2_model_authority_cert.cpp","56","5A45E5D78FFC63EE81DD0DC3E15F3214264937C9225DB53D885157008628B3C4","2026-09-22 09:44:14"
"src\rkc\rkc_minimal_source_cert.cpp","49","EF12A9A92A54D2FD704A80C1098C955FA805A18412322B5F71C204E5E539997D","2026-09-22 09:37:54"
"src\rkc\rkc_model_inventory_cert.cpp","50","E171733209C3F1934A112883B7AE69F41AD6D60371C0123ED0FEABCDE0699E63","2026-09-22 09:37:54"
"src\rkc\rkc_negative_knowledge_cert.cpp","53","FCC12D192FCAB548095BCE5F3519565069FFCDB4C912B3EEC5596977C9508F31","2026-09-22 09:37:54"
"src\rkc\rkc_product_context_smoke.cpp","51","2702B7890C0591D236C7B5B9146175006D70B800FE927CFBF2BE0570888A755B","2026-09-22 09:37:54"
"src\rkc\rkc_smoke.cpp","35","CB17771384E34A6597500727C8E6AAA5CC3DFB090BAD134E7E10321C4F0C6221","2026-09-22 09:37:54"
"src\rpc\SovereignRPC_Scheduler.cpp","48","4346ED0981EE060A66748C504963FF55E33B545914750ED64436A87E2594C925","2026-09-22 09:44:14"
"src\rpc\SovereignRPC_Simulator.cpp","48","D5C1E3CC3469D12C1EF579F5EE7392418DD6E8D2FC4775917C7EEA0EF31C7378","2026-09-22 09:44:14"
"src\rpc\test_simulator.cpp","40","8FBA31AC425DF31FC58175AC60E294582468851A0D0719B5441ED67F83631828","2026-09-22 09:44:14"
"src\runtime\Deep2ExecutionTelemetry.cpp","53","29304E0C3553FC8BC86E924BB64AA513BE1C06E5FD08484AD2BA4EB672A95A95","2026-09-22 09:44:14"
"src\runtime\ExchangeObjectLedger.cpp","50","D39605E9747DF83BC6C11E2A486A2947C247CE63CCE9842F4F77541B2CA49E7A","2026-09-22 09:44:14"
"src\runtime\GenerationBouncer.cpp","47","B4FC5AA242A5744CF0010AF8405B4FDA9B2E3D43D26DCBD5D46A925FFA444C8C","2026-09-22 09:44:14"
"src\runtime\gguf_tensor_loader.cpp","48","EF01A23BCFC62D84B69F7DE4535675F75E834ABBF59438F188628EA4A5E8EB84","2026-09-22 09:44:14"
"src\runtime\QbHostReadbackWindow.cpp","50","D97F6184C8FCC71A06E5F9DA72C21AC8D94BBFB9C3CCC0E6A902213A0A0BD5BF","2026-09-22 09:44:14"
"src\runtime\RawrRuntime.cpp","41","AA669A1C96B64E000B8ADF0A52982909A05C2BFBF0DC871E605894E95112129A","2026-09-22 09:44:14"
"src\runtime\Sovereign_KernelBridge_CPP.cpp","56","8E55916E97EA2725E2A14D8AA2FF017AB3CC2EE9C508DD5306A498D5504758FD","2026-09-22 09:44:14"
"src\runtime\Sovereign_RingTelemetry.cpp","53","669DD364DB150C36E2993375D3740D691ED4BCC6513DAE9E4E74C9C5D6C56E08","2026-09-22 09:44:14"
"src\runtime\StreamRouterAdapter.cpp","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","2026-09-22 11:41:25"
"src\runtime\TensorExecutionRouter.cpp","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","2026-09-22 11:41:25"
"src\runtime\elastic\ElasticArchitectureDetector.cpp","65","916182E945D1210F292ACEA7605B485A4743F07C257F3E78A65052F904D0C5AB","2026-09-22 09:44:14"
"src\runtime\elastic\ElasticDecoder.cpp","52","C86CC8642C73D89FE17BDB7DBF5068904BB59F457ED1D089751B9E95A8757B19","2026-09-22 09:44:14"
"src\runtime\elastic\ElasticEngine.cpp","51","2F7266D627DDDFB767AD0C851BBB984C4E1AA7290FF3185C4A164CEC097A9F56","2026-09-22 09:44:14"
"src\runtime\elastic\ElasticGGUFIndex.cpp","54","4812D1C3D13BD47A327495458C61BE7DA4713ACF6D9A0C55D8CC5257732D31AB","2026-09-22 09:44:14"
"src\runtime\elastic\ElasticResidencyManager.cpp","61","7C7CE696453CBDEA79DE2C49FC38E782A820429AEE363B642B5B1535AA2897F9","2026-09-22 09:44:14"
"src\runtime\elastic\VulkanTensorResidencyBackend.cpp","66","534861FD90511B31FF4CAF9127BF44B9D0764B3A6FB2F99A0551CE0395296844","2026-09-22 09:44:14"
"src\runtime\governance\CapabilityTierMatrix.cpp","61","62AE1F6AFBA2386D465391D0E8087CFCA2E2DB79D1FD023B29D0223DE8DB05F9","2026-09-22 09:44:14"
"src\runtime\governance\Ensemble58Governor.cpp","59","1B2142CF2CFCF0BF19A776AA9948971A7C50DE31280613EEDD09DB4D8939C271","2026-09-22 09:44:14"
"src\runtime\governance\HardwareCapabilityProbe.cpp","64","FCD53B211E6E17DEEE88DFDA78A7E1EDE0EA6F02DB1C6392A94243143FBFEED6","2026-09-22 09:44:14"
"src\runtime\governance\HardwareGovernor.cpp","57","2A450F7560C19EFB66F26754D0F9922C26D8EE6FA1B83438C03676D175FE8178","2026-09-22 09:44:14"
"src\runtime\governance\PressedStateEngine.cpp","59","2606C03F9F367E864F373DA72E4AF481660EC36120E1CA49E6FFE4F6275C766B","2026-09-22 09:44:14"
"src\runtime\governance\TLSInstructionGate.cpp","59","3ABB6D43A3095CF87BBDD838661A882BDE21983FDF81E1F00D51DCC2EB158AEB","2026-09-22 09:44:14"
"src\runtime\governance\UnifiedTriggerOrchestrator.cpp","67","670A455FF88A9CC0FC669FCE5670866BFB1F39E09BA739A65036BD372C4C6EE9","2026-09-22 09:44:14"
"src\runtime\memory\CapacityManager.cpp","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","2026-09-22 11:45:20"
"src\runtime\memory\PlacementPolicy.cpp","52","487A9D76F404F363F0DE15B5486A3FFDD788A6ABF94362964AE1F46782624FAD","2026-09-22 09:44:14"
"src\runtime\memory\PredictiveMemoryManager.cpp","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","2026-09-22 11:45:20"
"src\runtime\memory\ResidencyTracker.cpp","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","2026-09-22 11:45:20"
"src\runtime\memory\RouterPredictiveMemoryBridge.cpp","65","F8D64A2B0766ECBDF8F45D0FDA7FFFD9432385F6FFC11C5F3B399E3FE97C523C","2026-09-22 09:44:14"
"src\runtime\memory\TensorPlacementManager.cpp","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","2026-09-22 11:45:20"
"src\runtime\memory\TransferScheduler.cpp","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","2026-09-22 11:45:20"
"src\runtime\memory\TransferScheduler.hpp","1276","78FF1F78BA826F975E2DB240C7CFCDDCE63BB7CE92C67B523A0F33198C6F5B89","2026-09-22 06:10:42"
"src\runtime\memory\WorkingSetPredictor.cpp","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","2026-09-22 11:45:20"
"src\runtime\shared\BP1BraidIndex.cpp","50","0501D675D476B8890E5A6160CEE7C62E39DA02A3F6E74C1F3C886A4EB9DF74F9","2026-09-22 09:44:14"
"src\runtime\shared\BP1BraidStreamer.cpp","53","C2696770998410427074DE3F15FB25EDFE628138B1B84F1F812D434DAFCC0E4F","2026-09-22 09:44:14"
"src\runtime\shared\SharedModelRuntime.cpp","55","6A639319BB605885EEFDA176BF5680AD8166E93240922CC52FA14AF5D3F2835E","2026-09-22 09:44:14"
"src\runtime_surface\GenerationStopwatch.cpp","57","70EE2219FEFA45B6FD23A2F51EA904D709572B58725453CA8A6FD4E1E59F8CF0","2026-09-22 09:44:14"
"src\runtime_surface\RuntimeSurfaceModule.cpp","58","EEE7D17F1CD8F9B8309854CF0A0A60CBAFB254E1D81445BD10F3BCFD70C620CF","2026-09-22 09:44:14"
"src\sampling\advanced_sampler.cpp","47","1255501309E8047AB9CA3EA1BBF836596EF683BBA75DADCEC1F915F27E4F59E9","2026-09-22 09:44:14"
"src\sampling\advanced_sampler.hpp","123","AC2D49A8A14F3FE9C489C8405D954043AF36A87DC31CC852B957DAFE5C8EB030","2026-09-22 06:10:42"
"src\screenpilot\rawrxd_screenpilot_agent_v2.cpp","26855","672EB259CF3F297471760C9E3763CAACA6D9A4EDDF13E0F3D176E9C7F3581599","2026-09-22 06:10:42"
"src\script\debug\minimal_dap_server.cpp","53","21F08E12D70814A0E98FC95064F6C536A4DF1C2F633DCF8EE6F9DE97FDD2C330","2026-09-22 09:44:14"
"src\security\dependency_audit.cpp","47","D18F4B2BF38A46C4BDC2B5B029765EED0C5E1AFD6F94A5F33C41689691BB40D0","2026-09-22 09:44:14"
"src\security\InputSanitizer.cpp","45","7CF706F4487153C0AF864E9D552DB02D293DCCFDEAF8A6BFE9AB871442242C0A","2026-09-22 09:44:14"
"src\security\ProviderKeyStore.cpp","47","205F3E77FE7657A5938F6DE3DB65CB8647EB5926923E4D26D5ADC75E1692FB8B","2026-09-22 09:44:14"
"src\security\ProviderKeyStore_get.cpp","51","9EC2A168CD17EF88F532D12FB91EAEE371E42B779B897F4DF51FBC689883F254","2026-09-22 09:44:14"
"src\security\ProviderKeyStore_misc.cpp","52","F2245A13D70585A85773862DB2AEAE2CAB1FE328232A70670FBC47D263719E22","2026-09-22 09:44:14"
"src\security\RawrXD_GoogleDork_Scanner.cpp","56","8EBB63028778804F2E818B61D2219FF052106FEF703563094D0C26F29C4A3125","2026-09-22 09:44:14"
"src\security\RawrXD_Universal_Dorker.cpp","54","EDDB6B4B0EA529E2ADD76F10EF85B7F6ECE707DB05238C7CC8FB29356603A360","2026-09-22 09:44:14"
"src\security\sast_rule_engine.cpp","47","7B499ACAB4B5CBEB273599081C875C28D3EE59097E02FFBD8466E2F0A549A1E5","2026-09-22 09:44:14"
"src\security\sbom_export.cpp","42","A36DBBD01C70B3947308FD15FDA8C41D9EED46549E5B397772CA750572197942","2026-09-22 09:44:14"
"src\security\secrets_scanner.cpp","46","C5609C4C5CFBC0E60A1D65D3C4B3F6DCE484D9D9468408F9F902574CA0C2E63C","2026-09-22 09:44:14"
"src\security\SecurityHardening.cpp","48","B6BA61E70FCEF9DF12AB4DDC7E8B8B3A3E3DC3305456B17345B15FB0661A132D","2026-09-22 09:44:14"
"src\security\uac_bypass_impl_stub.cpp","51","1CD0F197166B050647C83BC0501302381B37960806599A98587ED5DE6C876E44","2026-09-22 09:44:14"
"src\serve\inference_plugin_backend.cpp","52","6DF8926C6D7AF7D5CE3128BFBE10129C7721A2DD26905CB1209B602E69F667B6","2026-09-22 09:44:14"
"src\serve\rawrxd_model_registry.cpp","49","AF09BD9F821B4F245BDF174FCE18F8F31A0EC9808E1086868EC0437E99F036D1","2026-09-22 09:44:14"
"src\serve\rawrxd_pipe_server.cpp","46","FD87D638406584DCCA3B360A8D27C8FA41D1CFA12B44C5EB8CCBEB21BE353F3D","2026-09-22 09:44:14"
"src\serve\rawrxd_pipe_server_stubs.cpp","52","B2C822B016F844C893D3101028663D9F06CD04D39B5A828F65863CA40CA7E723","2026-09-22 09:44:14"
"src\serve\rawrxd_serve.cpp","40","FA607C94755467FC45E923B94B96DA9F7CC7426CA09DE1D88CA0FA3B7ECDFFFE","2026-09-22 09:44:14"
"src\serve\rawrxd_serve_inference_plugin.cpp","57","DF9C904DF0889056AAFA956959936C8639E92B083979F094EAB2BE9EB14612B7","2026-09-22 09:44:14"
"src\serve\rawrxd_serve_main.cpp","25","493B0BF92174B1FF34C14D049B2266D7F31DDC5580B77D3AD1697C2486F0D0F5","2026-09-22 06:10:42"
"src\server\gguf_server_hotpatch.cpp","49","117472EF44AE202F5BEE4A8945897CA1BF04DFB1B9373EAFA6E1B378C5FC1230","2026-09-22 09:44:14"
"src\server\gguf_server_hotpatch.hpp","5403","2CBA80E13B2E28FB866AC80F13960D6C1A35C2529AFA65515D7D391055805F7C","2026-09-22 06:10:42"
"src\soloide\main.cpp","34","A4C628315A683ABAB66A5C6E9AF44A229C812DA8E5C6D736C7207211C54A0766","2026-09-22 09:44:14"
"src\soloide\AI\AdvancedCodingAgent.cpp","52","A145A56463E9188857B2E3B1A6BE6BB8F810281BC735A1988794D8246E98E9AF","2026-09-22 09:44:14"
"src\soloide\AI\AdvancedCodingAgent.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\soloide\AI\CompletionEngine.cpp","49","5A6B07AAA7160856B71AD50A32E29828322ACE103F3098652EE990A3BF114E6E","2026-09-22 09:44:14"
"src\soloide\AI\CompletionEngine.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\soloide\AI\MultiModalModelRouter.cpp","54","6030D322CBAD8EF5521A1AD9236DEB142B97633E863A00B63D1863DE7C3FCBAC","2026-09-22 09:44:14"
"src\soloide\AI\MultiModalModelRouter.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\soloide\Core\Bus.cpp","38","90400845FAE74F4A7BF4ECA2F6784C263E1723EC5AD8430C2D0164023045D716","2026-09-22 09:44:14"
"src\soloide\Core\Bus.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\soloide\Debug\DAPClient.cpp","45","F51D3C0F2CD176D90BC7E0CF5A433F850B32B5F6A47D8FA0A6EB02E9DD0C4250","2026-09-22 09:44:14"
"src\soloide\Debug\DAPClient.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\soloide\LSP\LSPClient.cpp","43","5FEEA1F81C94228208B5FE58C96E108FBEFD4B67243CE2557273130529A2BE75","2026-09-22 09:44:14"
"src\soloide\LSP\LSPClient.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\soloide\UI\SoloIDE.cpp","40","556A65A5310FD2E6ED39AC66C4CFD3A8426D34030C72E9164DCBD6A0D4CF8B74","2026-09-22 09:44:14"
"src\soloide\UI\SoloIDE.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\soloide\UI\Panels\ChatPanel.cpp","49","50289F0B269AABF78E09427BF8D31D62474CFE74DB4E0F9C7321A1FE258D5D2E","2026-09-22 09:44:14"
"src\soloide\UI\Panels\ChatPanel.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\soloide\UI\Panels\DebugPanel.cpp","50","2CE2CFF860F9EE537DAE69208855FA24260B5021B74E006243C6133252F179D4","2026-09-22 09:44:14"
"src\soloide\UI\Panels\DebugPanel.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\soloide\UI\Panels\EditorPanel.cpp","51","BD23BDFC12DAA1FD605516E7F73DC4DFC02827C9A32D2E6F4812DF198B7D7967","2026-09-22 09:44:14"
"src\soloide\UI\Panels\EditorPanel.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\soloide\UI\Panels\ProjectPanel.cpp","52","68F045B41D54BDF2741852E3BD7AFA6D5BF28DF8A849CFA2D5E1D8DC439EC98A","2026-09-22 09:44:14"
"src\soloide\UI\Panels\ProjectPanel.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\soloide\UI\Panels\StatusPanel.cpp","51","58A3B7BCA09CE272BBBEB1946A4CDAC067680C9DAC8CF0DE9A0EC4C33EFB562F","2026-09-22 09:44:14"
"src\soloide\UI\Panels\StatusPanel.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\soloide\UI\Panels\TerminalPanel.cpp","53","63DF974BB18EF2C1A38715CB47F27A5E3B40E41FECB18316B63FFE1C77E0BD3D","2026-09-22 09:44:14"
"src\soloide\UI\Panels\TerminalPanel.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\sovereign\AgenticEngineSovereignHook.cpp","58","FA5E0ABA5E0F023EAA856809C8F820DD13B397CFD73480460784712D8FB5B740","2026-09-22 09:44:14"
"src\sovereign\AutoRepair.cpp","42","F980ECB22A3A8B7722758BD5349CA8B14570CF059FE964A5FA555625AB2DB018","2026-09-22 09:44:14"
"src\sovereign\AutoRepairEngine.cpp","48","5F2E14741F9476126ACFD014375C687804EB957BA167BCA809EDFA08E9224482","2026-09-22 09:44:14"
"src\sovereign\Beaconism.cpp","41","07A0A20027F0A0DF4C7A7EF6C01E21DEAA551DF3186E31F7187294037405DF19","2026-09-22 09:44:14"
"src\sovereign\CrashRecovery.cpp","45","9CC286FA3978FDA7D5227DEC753A24F3DC0D437C1AFED55D41742908DA38B1B0","2026-09-22 09:44:14"
"src\sovereign\Deep2InferenceWrapper.cpp","53","4F9A31BE25BA79815097303E86A098F5057CD1380A37E90221C1785898391083","2026-09-22 09:44:14"
"src\sovereign\DistributedKV.cpp","45","699149E5B8B43BB1CD66C26E626E63B55BD30E037A131E8E19006492842494FC","2026-09-22 09:44:14"
"src\sovereign\ExecutionContract.cpp","49","4972426347A4D5698343D7970D5863C89CD43D725727CDDB06A402CF8EF823CD","2026-09-22 09:44:14"
"src\sovereign\ExpertSharding.cpp","46","426CF8C3DBB7DB98C9755F4A292550B3FF2C653244C0C783B0FD2A0D2173AF77","2026-09-22 09:44:14"
"src\sovereign\HealthReport.cpp","44","127C6130D27816C89DAD04871372CDA90B6D01ABE38F79BF1F03D08561CCD112","2026-09-22 09:44:14"
"src\sovereign\IDE_Lifecycle_Hook.cpp","50","6645FCED7FC4678A9FE76CA132D5DF92C472A4DD6FD2706B2CDFABEEA1FA621C","2026-09-22 09:44:14"
"src\sovereign\IntegrityChecker.cpp","48","3A5B3A5CF870D422721ACC400D1E59072B414F3279F7468B346E5907B33368EA","2026-09-22 09:44:14"
"src\sovereign\Profiler.cpp","40","81852532D1749A91B5CFCB0297193C1C338E72822D7BF373AEE71EEAD2C6CD8C","2026-09-22 09:44:14"
"src\sovereign\rawrxd.cpp","38","2161E1708E4E3E7609C7468CCD6E3A0BCBA42A764F038F1B0A495072933672F4","2026-09-22 09:44:14"
"src\sovereign\RawrXD_SovereignStatusPanel.cpp","59","3FCF31F912653D8F215903A92CC9BCBF2DC3283B15B0763262049A8F5F0F3F22","2026-09-22 09:44:14"
"src\sovereign\rawr_transport_strict.cpp","53","0450567BDB9DAF280C8A778111CC0B5E1A3B50C3B1126D0EC7FD6E474101CF99","2026-09-22 09:44:14"
"src\sovereign\SovereignCheckpoint.cpp","51","AB93D0075775071F595AF140B6B0E4F109DC410285AEAB7A2DFF713B6965F8A9","2026-09-22 09:44:14"
"src\sovereign\SovereignCoreWrapper.cpp","52","3FC1D3311805C32A09632ABB34010E5327BA73D2D4F4E42BCBB7B1EEB324619E","2026-09-22 09:44:14"
"src\sovereign\SovereignDenseEngine.cpp","52","C6AEE6D404545E0F6E3A9BB5482FAA3A15F5C7EE5476D692AA1768B825EC7318","2026-09-22 09:44:14"
"src\sovereign\SovereignEventBus.cpp","49","6BC68DB65113F607B7142D8B03D3326BA455E1259C3801474F88BA2346CBE6C8","2026-09-22 09:44:14"
"src\sovereign\SovereignRuntime.cpp","48","7ACE5A1B982BD5B76893108CCA8972060CC217C6E91DCD1456851ECC70E1F37E","2026-09-22 09:44:14"
"src\sovereign\SovereignVCS.cpp","44","DC2A517606D60572D9D492ADA4ABF9382806B0CEED4BB6A4406162B23F98B53D","2026-09-22 09:44:14"
"src\sovereign\SovereignWatchdog.cpp","49","F3C399426DB378BE361B66DD1F3DC7AB17C44E1D459C491258996BBCC519DB4B","2026-09-22 09:44:14"
"src\sovereign\StressTester.cpp","44","1A4158836823727DF0E8E0D0D88D9276B01ADCEBBEE91903C10B5C6323DA1055","2026-09-22 09:44:15"
"src\sovereign\verify_integration.cpp","50","D1C17B02789840EA684749B70617B95C8B14A6BC504720CB0619F3CC7C05A0A2","2026-09-22 09:44:15"
"src\sovereign\agent\AgentGraphRuntime.cpp","55","14D03DFEB2E3A29D3644FC68DF41C03AECD17F00FA4EAD926F109A8EAB0D3AD1","2026-09-22 09:44:14"
"src\sovereign\agent\AutonomousAgent.cpp","53","192BFB78AE883752CFF010D7CB63E77C069292E1D19A8ABA2BCE80A7C3E741B1","2026-09-22 09:44:14"
"src\sovereign\awareness\SystemAwareness.cpp","57","C8D1114A8BF40C46ED49A3B7733EE81DD2B8A5825961DCADEA6183B4A635C902","2026-09-22 09:44:14"
"src\sovereign\build\BuildStateGraph.cpp","53","488774A6695DF794A51FAE8C977F2DD9E95A2A55DCF9DA309EEE2B62DC7E2332","2026-09-22 09:44:14"
"src\sovereign\bus\BeaconBus.cpp","45","941EF3E02D81FCC5913174E38B2B7F3D9EB385933AB144F0D3546DBBA0F510D1","2026-09-22 09:44:14"
"src\sovereign\bus\CapabilityBus.cpp","49","741FBBCF9CAFD5E901CE104AB9BE0039FC23F26A222E18A39DA666ABCF1C0A6A","2026-09-22 09:44:14"
"src\sovereign\capsule\ExecutionCapsule.cpp","56","4AB3A1A5B48E42DB7B46A079C7A5FE739A8BEB42F8434BDBD52705AB7B88BBCA","2026-09-22 09:44:14"
"src\sovereign\compression\IntentCompression.cpp","61","84C1B329F92574EE4C806CB83F49AC76D0738AC20221EBA5E5B0493E8340A7CD","2026-09-22 09:44:14"
"src\sovereign\control\SovereignControlPlane.cpp","61","4BB6322E127FD343998ECECC5C82DD5E2487CDA82B5D7F3C84AE6038B81FDE81","2026-09-22 09:44:14"
"src\sovereign\ide\SovereignIDEIntegration.cpp","59","7FA987423C756113152B94E4516E7B30F27ACCAE1ABE9B3CFFD9BECB0F4D2681","2026-09-22 09:44:14"
"src\sovereign\introspection\SymbolTableGenerator.cpp","66","1EB9F7E98AD9435A03769C28D7177A923F1590C55C4FEC97C34DB63DF06EAD88","2026-09-22 09:44:14"
"src\sovereign\patcher\HotPatcher.cpp","50","4C0E9CD33B0284924B906D835CFE7512CED3F1497E3B3FAE91C3FC8A443D3C5E","2026-09-22 09:44:14"
"src\sovereign\puppeteer\AutonomousPuppeteer.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\sovereign\puppeteer\JITAssembler.cpp","5339","38A0AA2C885D5DD4E888A37E0FC0543B188B5F85B4E44456D8FD7D179A3D434B","2026-09-22 11:48:38"
"src\sovereign\puppeteer\JITAssembler.hpp","3141","68B6F511CB18346BDBE4897FB560763A7C001D0AED7D22272992F98CFD102909","2026-09-22 13:09:12"
"src\sovereign\puppeteer\PuppeteerAPI.cpp","54","A9C17F9DEC2CF26416BE5BF25838F78CAB9F37FF1424307AF68170448FCD51EC","2026-09-22 09:44:14"
"src\sovereign\puppeteer\PuppeteerAPI.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\sovereign\puppeteer\SymbolTableGenerator.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\sovereign\puppeteer\VEH_Watchdog.cpp","54","B65D27F4CB884438B2AA4AF6F5E91FD129463A76E107917CC9513C283052CC4C","2026-09-22 09:44:14"
"src\sovereign\puppeteer\VEH_Watchdog.hpp","61","D1C44A0262CE4A02AB06567E157F5EB0DD56BD38E82AC8281B3DE1EE60190EE4","2026-09-22 06:10:42"
"src\sovereign\recovery\AutonomousRecovery.cpp","59","4E7A681C2B77E88BE856BCF630C4A5DF8BD5B85327BA0AA137F4A4E221E8CFB3","2026-09-22 09:44:14"
"src\sovereign\session\SessionStore.cpp","52","9F2837A962BFDF3C50A194D2C171B5852DFCB906593010C39FE23D8DB053F7F3","2026-09-22 09:44:14"
"src\sovereign\spine\ExecutionSpine.cpp","52","F85BB4A298A1EA7E56F5A6D0637DC0D10A3402CC1B7B11F06435EC32E336DD32","2026-09-22 09:44:14"
"src\sovereign\terminal\TerminalOwnership.cpp","58","0EC48BACD8BCC51CCD3E49D69AE120787A74D4E7B7E61C70492377E64668CDB6","2026-09-22 09:44:15"
"src\sovereign\tests\SovereignTest_AntiHallucination.cpp","69","E2C11A8D8D75C977B875C2A46FF861103F256BC85E8C1441A43EDE5898518DDD","2026-09-22 09:44:15"
"src\sovereign\tests\SovereignTest_AtomicRollback.cpp","66","B8284229AF0C6CA9D6AF1A2A6232B65312BA6D3EDBE6B30AA7B5C4E421000A25","2026-09-22 09:44:15"
"src\sovereign\tests\SovereignTest_AutonomousAgent.cpp","67","1FA383AF2869E9B0F58D62E0418FABD3FDA0F899B1ED299DADF9791ACB1E86D0","2026-09-22 09:44:15"
"src\sovereign\tests\SovereignTest_CacheCoherency.cpp","66","DCFCA2C60DC8B8BFCA7C2625B7BE7625D6D3716157AAB46E8ACF8388480A0794","2026-09-22 09:44:15"
